coarse_label,threshold,audio_filename,frame_idx,softmax_confidence,gain_6,gain_10,highpass_2000,highpass_8000,lowpass_12000
1_engine,0.8,04_001757.wav,6,0.9089040160179138,0.8149999976158142,0.828000009059906,0.9760000109672546,0.9660000205039978,0.7910000085830688
1_engine,0.8,04_002543.wav,79,0.9579590559005737,0.8830000162124634,0.8949999809265137,0.925000011920929,0.9599999785423279,0.9549999833106995
1_engine,0.8,04_002862.wav,44,0.7853094339370728,0.8090000152587891,0.8080000281333923,0.9449999928474426,0.9390000104904175,0.871999979019165
1_engine,0.8,04_002871.wav,65,0.9279263019561768,0.9200000166893005,0.8930000066757202,0.9340000152587891,0.9520000219345093,0.9589999914169312
1_engine,0.8,04_010828.wav,60,0.933068037033081,0.6959999799728394,0.7639999985694885,0.9509999752044678,0.9309999942779541,0.8820000290870667
1_engine,0.8,05_000262.wav,83,0.9540160298347473,0.8569999933242798,0.8619999885559082,0.9319999814033508,0.8930000066757202,0.9200000166893005
1_engine,0.8,05_000872.wav,47,0.8114402890205383,0.6489999890327454,0.6510000228881836,0.9369999766349792,0.8889999985694885,0.7599999904632568
1_engine,0.8,05_001410.wav,88,0.7549299001693726,0.7409999966621399,0.6809999942779541,0.9169999957084656,0.8610000014305115,0.7889999747276306
1_engine,0.8,05_001525.wav,77,0.7926168441772461,0.7900000214576721,0.656000018119812,0.9129999876022339,0.9139999747276306,0.8510000109672546
1_engine,0.8,06_000013.wav,19,0.8114333152770996,0.7310000061988831,0.7149999737739563,0.9179999828338623,0.9319999814033508,0.8159999847412109
1_engine,0.8,06_000619.wav,1,0.8830863833427429,0.890999972820282,0.9160000085830688,0.9620000123977661,0.9470000267028809,0.9169999957084656
1_engine,0.8,06_000650.wav,58,0.7441906332969666,0.7879999876022339,0.8209999799728394,0.9700000286102295,0.9549999833106995,0.8759999871253967
1_engine,0.8,06_000991.wav,25,0.7699098587036133,0.8029999732971191,0.7620000243186951,0.906000018119812,0.9160000085830688,0.8709999918937683
1_engine,0.8,06_001106.wav,17,0.9173110723495483,0.8840000033378601,0.7670000195503235,0.9049999713897705,0.9409999847412109,0.953000009059906
1_engine,0.8,06_001126.wav,24,0.9533938765525818,0.8479999899864197,0.871999979019165,0.9629999995231628,0.9639999866485596,0.9089999794960022
1_engine,0.8,06_001522.wav,10,0.9092419147491455,0.765999972820282,0.8349999785423279,0.8669999837875366,0.9300000071525574,0.9110000133514404
1_engine,0.8,06_001631.wav,50,0.8735235929489136,0.8149999976158142,0.7419999837875366,0.8709999918937683,0.9350000023841858,0.9039999842643738
1_engine,0.8,06_001728.wav,38,0.9701715707778931,0.8610000014305115,0.8690000176429749,0.968999981880188,0.9350000023841858,0.9369999766349792
1_engine,0.8,06_001853.wav,31,0.9629088044166565,0.6119999885559082,0.6259999871253967,0.9079999923706055,0.9409999847412109,0.7950000166893005
1_engine,0.8,06_002010.wav,20,0.884895920753479,0.8009999990463257,0.7680000066757202,0.9670000076293945,0.9729999899864197,0.8579999804496765
1_engine,0.8,06_002744.wav,88,0.8683797717094421,0.8059999942779541,0.7799999713897705,0.9480000138282776,0.9480000138282776,0.8259999752044678
1_engine,0.8,06_010239.wav,22,0.8653663396835327,0.625,0.5509999990463257,0.9390000104904175,0.9390000104904175,0.7409999966621399
1_engine,0.8,06_010388.wav,43,0.9379550218582153,0.8100000023841858,0.7689999938011169,0.9210000038146973,0.9279999732971191,0.8980000019073486
1_engine,0.8,06_010775.wav,4,0.6880837678909302,0.9079999923706055,0.8939999938011169,0.9729999899864197,0.972000002861023,0.9390000104904175
1_engine,0.8,07_001017.wav,3,0.9010846614837646,0.8790000081062317,0.9020000100135803,0.968999981880188,0.9610000252723694,0.9070000052452087
1_engine,0.8,07_001459.wav,51,0.8364731073379517,0.7229999899864197,0.7260000109672546,0.8930000066757202,0.8949999809265137,0.6970000267028809
1_engine,0.8,07_001803.wav,56,0.7579784989356995,0.7900000214576721,0.777999997138977,0.9570000171661377,0.9729999899864197,0.8949999809265137
1_engine,0.8,07_002241.wav,63,0.896863579750061,0.8809999823570251,0.8529999852180481,0.9589999914169312,0.9670000076293945,0.9399999976158142
1_engine,0.8,07_010238.wav,24,0.9286873936653137,0.8460000157356262,0.8429999947547913,0.953000009059906,0.9700000286102295,0.8849999904632568
1_engine,0.8,07_010589.wav,21,0.7440942525863647,0.8330000042915344,0.8309999704360962,0.9509999752044678,0.9580000042915344,0.8519999980926514
1_engine,0.8,09_000607.wav,86,0.903328537940979,0.7889999747276306,0.8199999928474426,0.9559999704360962,0.9670000076293945,0.9089999794960022
1_engine,0.8,09_010955.wav,70,0.9409959316253662,0.7979999780654907,0.8220000267028809,0.9710000157356262,0.9580000042915344,0.8040000200271606
1_engine,0.8,10_000510.wav,30,0.9601924419403076,0.6779999732971191,0.6660000085830688,0.9200000166893005,0.9470000267028809,0.7680000066757202
1_engine,0.8,10_000672.wav,61,0.8902917504310608,0.8830000162124634,0.890999972820282,0.9380000233650208,0.9620000123977661,0.8759999871253967
1_engine,0.8,10_000802.wav,31,0.8843928575515747,0.6819999814033508,0.6150000095367432,0.8690000176429749,0.9160000085830688,0.8009999990463257
1_engine,0.8,10_000909.wav,80,0.9362064003944397,0.7950000166893005,0.8259999752044678,0.8849999904632568,0.902999997138977,0.8519999980926514
1_engine,0.8,10_001457.wav,0,0.9436350464820862,0.9470000267028809,0.9520000219345093,0.9480000138282776,0.953000009059906,0.9520000219345093
1_engine,0.8,10_001982.wav,65,0.9607791304588318,0.871999979019165,0.8479999899864197,0.8939999938011169,0.9480000138282776,0.9380000233650208
1_engine,0.8,10_002456.wav,25,0.9206545352935791,0.5849999785423279,0.6499999761581421,0.8889999985694885,0.9160000085830688,0.7590000033378601
1_engine,0.8,10_002599.wav,74,0.9761754274368286,0.8510000109672546,0.7509999871253967,0.9539999961853027,0.9549999833106995,0.9449999928474426
1_engine,0.8,10_002640.wav,58,0.8505720496177673,0.8169999718666077,0.8140000104904175,0.9580000042915344,0.9729999899864197,0.8320000171661377
1_engine,0.8,10_010537.wav,50,0.956346869468689,0.9179999828338623,0.906000018119812,0.9369999766349792,0.9660000205039978,0.9570000171661377
1_engine,0.8,11_010912.wav,34,0.8890929222106934,0.7300000190734863,0.7369999885559082,0.968999981880188,0.9290000200271606,0.7749999761581421
1_engine,0.8,13_010371.wav,36,0.5827503204345703,0.8019999861717224,0.7599999904632568,0.9580000042915344,0.9729999899864197,0.8949999809265137
1_engine,0.8,14_010597.wav,77,0.5074500441551208,0.6290000081062317,0.6259999871253967,0.8930000066757202,0.902999997138977,0.7080000042915344
1_engine,0.8,16_010431.wav,19,0.9529430866241455,0.7699999809265137,0.7089999914169312,0.9390000104904175,0.953000009059906,0.843999981880188
1_engine,0.8,16_010515.wav,58,0.9780148267745972,0.9110000133514404,0.8339999914169312,0.9779999852180481,0.9869999885559082,0.9660000205039978
1_engine,0.8,16_010573.wav,59,0.8696470260620117,0.7559999823570251,0.652999997138977,0.9679999947547913,0.9470000267028809,0.8069999814033508
1_engine,0.8,16_010802.wav,48,0.9274904727935791,0.7770000100135803,0.7310000061988831,0.9380000233650208,0.9160000085830688,0.824999988079071
1_engine,0.8,16_010832.wav,33,0.9328377842903137,0.8709999918937683,0.7799999713897705,0.9359999895095825,0.9509999752044678,0.9509999752044678
1_engine,0.8,17_010380.wav,13,0.9222868084907532,0.859000027179718,0.843999981880188,0.9100000262260437,0.9390000104904175,0.9269999861717224
1_engine,0.8,17_010444.wav,68,0.9504692554473877,0.8360000252723694,0.8690000176429749,0.9739999771118164,0.9810000061988831,0.902999997138977
1_engine,0.8,19_010933.wav,49,0.9106874465942383,0.5799999833106995,0.6660000085830688,0.8859999775886536,0.9240000247955322,0.7319999933242798
1_engine,0.8,20_010272.wav,1,0.8826398849487305,0.9139999747276306,0.9120000004768372,0.9309999942779541,0.9440000057220459,0.9359999895095825
1_engine,0.8,20_010584.wav,38,0.9272964596748352,0.8830000162124634,0.7870000004768372,0.9580000042915344,0.9369999766349792,0.9179999828338623
1_engine,0.8,20_010750.wav,67,0.911321759223938,0.7950000166893005,0.8140000104904175,0.9440000057220459,0.9350000023841858,0.8820000290870667
1_engine,0.8,20_010811.wav,37,0.9769896268844604,0.7599999904632568,0.7620000243186951,0.9300000071525574,0.9110000133514404,0.8930000066757202
1_engine,0.8,20_010842.wav,60,0.910611629486084,0.8709999918937683,0.9819999933242798,0.921999990940094,0.8840000033378601,0.9129999876022339
1_engine,0.8,20_010950.wav,34,0.9666342735290527,0.746999979019165,0.7699999809265137,0.9409999847412109,0.9549999833106995,0.8920000195503235
1_engine,0.8,21_010658.wav,42,0.9390548467636108,0.8349999785423279,0.8429999947547913,0.9589999914169312,0.9700000286102295,0.9139999747276306
1_engine,0.8,23_010425.wav,89,0.8960863351821899,0.781000018119812,0.7400000095367432,0.9430000185966492,0.9120000004768372,0.8420000076293945
1_engine,0.8,23_010502.wav,65,0.7180202007293701,0.8769999742507935,0.8709999918937683,0.9810000061988831,0.9860000014305115,0.9110000133514404
1_engine,0.8,23_010782.wav,78,0.9268362522125244,0.7559999823570251,0.5889999866485596,0.9380000233650208,0.9359999895095825,0.8659999966621399
1_engine,0.8,24_010413.wav,41,0.9408520460128784,0.7540000081062317,0.6890000104904175,0.9440000057220459,0.9449999928474426,0.8429999947547913
1_engine,0.8,26_009292.wav,29,0.8476467132568359,0.7540000081062317,0.8109999895095825,0.972000002861023,0.972000002861023,0.8180000185966492
1_engine,0.8,28_010386.wav,54,0.873647928237915,0.8299999833106995,0.7139999866485596,0.9490000009536743,0.9259999990463257,0.9150000214576721
1_engine,0.8,31_010575.wav,18,0.9592270255088806,0.8080000281333923,0.800000011920929,0.9380000233650208,0.953000009059906,0.8289999961853027
1_engine,0.8,31_010725.wav,80,0.820113480091095,0.9010000228881836,0.8840000033378601,0.9729999899864197,0.9409999847412109,0.9330000281333923
1_engine,0.8,31_010851.wav,20,0.9185487031936646,0.7749999761581421,0.7699999809265137,0.9620000123977661,0.9279999732971191,0.7910000085830688
1_engine,0.8,32_010418.wav,54,0.9879261255264282,0.859000027179718,0.8740000128746033,0.9430000185966492,0.9520000219345093,0.9200000166893005
1_engine,0.8,33_010361.wav,24,0.9654795527458191,0.7279999852180481,0.6869999766349792,0.9340000152587891,0.9629999995231628,0.8149999976158142
1_engine,0.8,34_010422.wav,0,0.9559657573699951,0.9309999942779541,0.9350000023841858,0.9580000042915344,0.9599999785423279,0.9580000042915344
1_engine,0.8,34_010510.wav,55,0.9322801828384399,0.8050000071525574,0.8040000200271606,0.9240000247955322,0.949999988079071,0.9039999842643738
1_engine,0.8,34_010708.wav,86,0.9407990574836731,0.7110000252723694,0.6809999942779541,0.921999990940094,0.9409999847412109,0.8510000109672546
1_engine,0.8,38_010969.wav,89,0.8592241406440735,0.8960000276565552,0.9860000014305115,0.9359999895095825,0.9210000038146973,0.8830000162124634
1_engine,0.8,39_010236.wav,37,0.93869948387146,0.8659999966621399,0.8119999766349792,0.9639999866485596,0.968999981880188,0.9259999990463257
1_engine,0.8,39_010768.wav,88,0.696933925151825,0.7620000243186951,0.753000020980835,0.9559999704360962,0.9070000052452087,0.8169999718666077
1_engine,0.8,40_010289.wav,29,0.9650912284851074,0.7649999856948853,0.8019999861717224,0.9509999752044678,0.9490000009536743,0.8259999752044678
1_engine,0.8,41_010965.wav,0,0.5980414152145386,0.8690000176429749,0.8870000243186951,0.9570000171661377,0.9480000138282776,0.8899999856948853
1_engine,0.8,46_010454.wav,43,0.7815051674842834,0.6570000052452087,0.6539999842643738,0.9620000123977661,0.9860000014305115,0.8420000076293945
1_engine,0.8,46_010620.wav,33,0.8290078639984131,0.8560000061988831,0.8220000267028809,0.972000002861023,0.9829999804496765,0.925000011920929
2_machinery-impact,0.2,03_010284.wav,59,0.24150371551513672,0.09700000286102295,0.09000000357627869,0.19499999284744263,0.11500000208616257,0.08699999749660492
2_machinery-impact,0.2,03_010545.wav,37,0.9800420999526978,0.010999999940395355,0.010999999940395355,0.028999999165534973,0.04800000041723251,0.017000000923871994
2_machinery-impact,0.2,04_010326.wav,79,0.9542046785354614,0.05299999937415123,0.05700000002980232,0.03200000151991844,0.041999999433755875,0.02800000086426735
2_machinery-impact,0.2,04_010455.wav,78,0.9932665824890137,0.027000000700354576,0.026000000536441803,0.05299999937415123,0.06800000369548798,0.029999999329447746
2_machinery-impact,0.2,06_002347.wav,36,0.7985293865203857,0.017000000923871994,0.014999999664723873,0.013000000268220901,0.007000000216066837,0.008999999612569809
2_machinery-impact,0.2,06_002565.wav,48,0.6538057327270508,0.02800000086426735,0.02800000086426735,0.04399999976158142,0.041999999433755875,0.024000000208616257
2_machinery-impact,0.2,09_001294.wav,90,0.8906502723693848,0.05000000074505806,0.04399999976158142,0.029999999329447746,0.04399999976158142,0.039000000804662704
2_machinery-impact,0.2,09_001321.wav,50,0.9053308963775635,0.04899999871850014,0.0430000014603138,0.032999999821186066,0.039000000804662704,0.03500000014901161
2_machinery-impact,0.2,09_002348.wav,7,0.8186125755310059,0.03799999877810478,0.03999999910593033,0.029999999329447746,0.02500000037252903,0.03700000047683716
2_machinery-impact,0.2,09_003032.wav,5,0.8228627443313599,0.03700000047683716,0.032999999821186066,0.014999999664723873,0.017999999225139618,0.026000000536441803
2_machinery-impact,0.2,13_010604.wav,58,0.942639946937561,0.024000000208616257,0.010999999940395355,0.02199999988079071,0.035999998450279236,0.017999999225139618
2_machinery-impact,0.2,13_010670.wav,20,0.9630476236343384,0.03999999910593033,0.032999999821186066,0.05900000035762787,0.06599999964237213,0.04100000113248825
2_machinery-impact,0.2,20_010340.wav,58,0.887354850769043,0.026000000536441803,0.026000000536441803,0.032999999821186066,0.04800000041723251,0.04500000178813934
2_machinery-impact,0.2,20_010593.wav,71,0.9678951501846313,0.039000000804662704,0.026000000536441803,0.061000000685453415,0.09099999815225601,0.028999999165534973
2_machinery-impact,0.2,25_010960.wav,34,0.9796296954154968,0.052000001072883606,0.0560000017285347,0.07999999821186066,0.12300000339746475,0.06800000369548798
2_machinery-impact,0.2,29_010704.wav,77,0.9915709495544434,0.05299999937415123,0.04699999839067459,0.04600000008940697,0.052000001072883606,0.028999999165534973
2_machinery-impact,0.2,34_010687.wav,3,0.9761790633201599,0.004999999888241291,0.004999999888241291,0.009999999776482582,0.007000000216066837,0.010999999940395355
3_non-machinery-impact,0.2,00_000925.wav,38,0.41504406929016113,0.007000000216066837,0.004000000189989805,0.004999999888241291,0.014999999664723873,0.020999999716877937
3_non-machinery-impact,0.2,02_010722.wav,66,0.2180056869983673,0.006000000052154064,0.007000000216066837,0.009999999776482582,0.0560000017285347,0.017000000923871994
3_non-machinery-impact,0.2,05_000744.wav,89,0.6611711978912354,0.009999999776482582,0.007000000216066837,0.02500000037252903,0.039000000804662704,0.023000000044703484
3_non-machinery-impact,0.2,06_010813.wav,58,0.6981011033058167,0.023000000044703484,0.020999999716877937,0.01600000075995922,0.01600000075995922,0.054999999701976776
3_non-machinery-impact,0.2,07_001751.wav,67,0.5708681344985962,0.017000000923871994,0.027000000700354576,0.01600000075995922,0.020999999716877937,0.05700000002980232
3_non-machinery-impact,0.2,09_000516.wav,80,0.5343576669692993,0.1120000034570694,0.10000000149011612,0.08299999684095383,0.1080000028014183,0.1469999998807907
3_non-machinery-impact,0.2,10_000208.wav,86,0.4561595320701599,0.03400000184774399,0.03400000184774399,0.017000000923871994,0.02800000086426735,0.03200000151991844
3_non-machinery-impact,0.2,10_000818.wav,4,0.5950038433074951,0.017999999225139618,0.014999999664723873,0.032999999821186066,0.06800000369548798,0.03999999910593033
3_non-machinery-impact,0.2,31_010348.wav,88,0.34927743673324585,0.01600000075995922,0.014999999664723873,0.024000000208616257,0.041999999433755875,0.03700000047683716
4_powered-saw,0.2,00_002472.wav,40,0.8282673358917236,0.2639999985694885,0.6169999837875366,0.07000000029802322,0.07100000232458115,0.23999999463558197
4_powered-saw,0.2,02_010482.wav,72,0.8986210823059082,0.050999999046325684,0.04600000008940697,0.008999999612569809,0.023000000044703484,0.16500000655651093
4_powered-saw,0.2,02_010759.wav,25,0.9906457662582397,0.054999999701976776,0.050999999046325684,0.014999999664723873,0.02800000086426735,0.05900000035762787
4_powered-saw,0.2,03_003011.wav,73,0.9974560737609863,0.05700000002980232,0.050999999046325684,0.013000000268220901,0.024000000208616257,0.15199999511241913
